,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1350,1350, Tracy went to a restaurant for her birthday  Afterwards she went home with her friends, Tracy celebrated her birthday at a restaurant and then headed back home with her buddies," Tracy had a fun night out at a restaurant for her birthday, and then she went home with her gal pals",0,0,0,0,0.0732414722442627,0.07526224851608276,0.7090173959732056,0.6935502290725708
1351,1351, Alex gave Sydney a command to fold the clean laundry," Using a more direct and assertive tone, I changed ""command"" to ""instruction"" and added ""neatly arrange"" to convey a sense of tidiness and order"," Using a softer and more polite tone, I changed ""command"" to ""asked"" and added ""kindly"" to convey a sense of politeness and consideration",1,0,1,2,0.02559340000152588,0.02876952290534973,0.2955717146396637,0.2964828610420227
1352,1352, Kendall had two kids they took to Taekwondo classes three times a week, Kendall has two little rascals who attend Taekwondo classes three times a week, Kendall is a devoted parent who takes her two children to Taekwondo classes three times a week,2,2,2,2,0.10460245609283447,0.11592972278594971,0.932715654373169,1.0262069702148438
1353,1353, Aubrey sounded good talking after months of taking speech therapy at her school, Aubrey spoke confidently after months of speech therapy at her school, Aubrey's voice sounded strong and confident after she spent months in speech therapy at her school,1,1,1,1,0.11117899417877197,0.1014741063117981,0.9855136871337891,0.9072707295417786
1354,1354, Casey joined Sasha's band and Casey ended up being the best singer in the band, Casey impressed everyone with his vocal skills and became the star of Sasha's band," With her powerful voice, Casey quickly rose to fame within Sasha's band and became an integral member",0,0,0,0,0.08452624082565308,0.07436001300811768,0.8409591317176819,0.7873960137367249
1355,1355, Robin was playing soccer and played for a long time, Robin was really into soccer and gave it his all for a long time, Robin was passionate about playing soccer and devoted a significant amount of time to it,1,1,2,2,0.08002632856369019,0.08091121912002563,0.7036216259002686,0.6951574683189392
1356,1356, Kai was standing on the edge and could fall over," Kai was teetering on the brink, one wrong move and he'd be tumbling down"," Kai was perched precariously, just one misstep away from losing his balance",1,1,1,1,0.06346428394317627,0.06834924221038818,0.5623323917388916,0.5927865505218506
1357,1357, Jordan kept Carson up all night talking because Jordan's girlfriend left them and they were quite upset," Jordan and Carson had a late-night heart-to-heart after Jordan's girlfriend bailed on them, leaving them both feeling pretty low"," Jordan confided in Carson all night long about her recent breakup with her girlfriend, and they commiserated together until the early hours of the morning",2,2,2,0,0.062324464321136475,0.07325184345245361,0.6105666160583496,0.6975237131118774
1358,1358, kai was scared so he crowded around sydney," Kai was terrified, so he gathered around Sydney for support"," Sydney noticed Kai was scared, so she grouped around him for comfort",0,0,0,2,0.06891053915023804,0.07663971185684204,0.6233754754066467,0.6653190851211548
1359,1359," Tracy went camping during the weekend, but it rained so hard the tent got saturated",,,1,1,1,1,0.0,0.0,0.0,0.0
1360,1360, Cameron looked at Riley expectantly when Riley said they had a gift for them, Cameron's eyes lit up with excitement as he awaited Riley's gift, Riley couldn't help but notice the eager look on Cameron's face as she announced her gift,1,1,2,0,0.0784572958946228,0.07673102617263794,0.7445464134216309,0.7448658347129822
1361,1361, Robin pulled Carson over for speeding a hundred over the limit,,,1,0,1,1,0.0,0.0,0.0,0.0
1362,1362, Cameron wore some very heavy clothes even thought it was hot outside and he would sweat heavily outside," Cameron donned a bulky outfit despite the sweltering heat outside, causing him to perspire profusely"," Despite the scorching temperatures, Cameron opted for thick, layered clothing that made her feel like she was drowning in fabric, resulting in numerous sweat droplets forming on her forehead",0,0,0,1,0.1159660816192627,0.09313780069351196,1.0395801067352295,0.8675011396408081
1363,1363, Riley knew the topic well enough that she felt she didn't need to study anymore," Riley was confident in his understanding of the topic, so he decided to skip studying further"," Riley felt comfortable with the subject matter, so she didn't see the need to continue reviewing it",0,0,0,0,0.07664239406585693,0.08443683385848999,0.6798664331436157,0.6923404335975647
1364,1364, Jordan wanted to move out so they got their own house, Jordan decided it was time to branch out and get his own place, Jordan felt ready to move out and get a home of her own,0,0,0,1,0.05550187826156616,0.06256133317947388,0.5058044195175171,0.5953858494758606
1365,1365," Bailey had a wonderful trip, she couldn't wait to show everyone all the photos", Bailey had an epic adventure and can't wait to share her amazing photos with his buddies, Bailey had a fantastic trip and is excited to show all her friends the beautiful pictures she took,2,2,0,1,0.07704508304595947,0.08670735359191895,0.68389493227005,0.7662807106971741
1366,1366,," Cameron sprang out of bed at the crack of dawn and hit the road shortly after, even though he was still feeling a bit groggy"," After waking up bright and early, Cameron quickly got dressed and headed out the door, despite still feeling a little sleepy",1,1,1,1,0.0,0.0,0.0,0.0
1367,1367, Tracy was Sydney's mother  Tracy took Sydney to school," Tracy, Sydney's father, escorted Sydney to school"," Tracy, Sydney's mother, lovingly took Sydney to school",1,1,1,1,0.10605835914611816,0.09923136234283447,1.2361645698547363,1.1771925687789917
1368,1368, Carson needed their tools so Kai grabbed their tools and brought it to them," Carson required their equipment, so Kai fetched their gear and delivered it to them"," Since Carson needed their tools, Kai kindly grabbed their equipment and brought it over to them",2,2,1,1,0.09526914358139038,0.09658044576644897,0.8126196265220642,0.839900016784668
1369,1369, Tracy took Jesse's students on a field trip to the museum of science and history for the afternoon, Tracy led Jesse's students on an educational adventure to the museum of science and history in the afternoon, Tracy chaperoned Jesse's students on a fun-filled trip to the museum of science and history in the afternoon,2,2,2,2,0.09119617938995361,0.07722407579421997,0.9396392107009888,0.8162705898284912
1370,1370, Carson didn't get any candy so Carson ate Bailey's candy," Carson didn't receive any sweets, so he opted to indulge in Bailey's candy"," Since Carson didn't get any candies, she decided to enjoy Bailey's treats instead",0,0,0,1,0.10122764110565186,0.0915975570678711,1.0598362684249878,0.9571541547775269
1371,1371," Jan new there was going to be a birthday party at work, so she got dressed up and went to work on the morning of the celebration"," Jan knew there was going to be a birthday party at work, so he put on his best suit and arrived bright and early on the morning of the celebration"," Jan realized there was going to be a birthday party at work, so she picked out her favorite outfit and made sure to look extra polished before heading in on the morning of the festivities",2,2,2,2,0.06565684080123901,0.0651777982711792,0.7126123309135437,0.6677944660186768
1372,1372," Kendall is the worst player on their team  After practicing by themselves for months, Kendall scored a goal for their team yesterday"," Kendall is the weakest link on their team, but he finally managed to score a goal after months of solo practice"," Kendall is the most improved player on their team! After dedicating countless hours to individual practice, she finally scored a goal for her team yesterday",2,2,2,2,0.07682812213897705,0.06234133243560791,0.6805775165557861,0.6154994964599609
1373,1373, carson knew taylor was not skilled enough and taylor proved carson's point that day," Carson was right about Taylor not being skilled enough, and that day proved it"," Taylor didn't have the necessary skills, and Carson's concerns were validated on that day",1,1,1,1,0.08892786502838135,0.07691866159439087,0.781355082988739,0.731048047542572
1374,1374," Bailey doesn't normally attend church, so they asked Sasha's grandma one day about church"," Bailey doesn't usually go to church, so they inquired about it with Sasha's grandmother one day"," Bailey rarely attends church, so they asked Sasha's grandma for her thoughts on it one afternoon",1,1,1,1,0.07742971181869507,0.06947970390319824,0.7680000066757202,0.7207031846046448
