,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
352,352, Addison was at the shop and picked up groceries the other day then drove them back home and put them in the frigdge and cupboards," Addison swung by the store and grabbed some groceries recently, then brought them back home and stashed them in the fridge and cupboards"," Addison ran errands and picked up some essentials from the shop recently, then returned home and put everything away in the fridge and cabinets",0,2,0,0,0.0725172758102417,0.06532669067382812,0.7031505107879639,0.6499026417732239
353,353, Skylar had tooth pain and found out they needed a root canal, Skylar was dealing with a toothache and discovered they needed a root canal to fix the problem, Skylar had been experiencing tooth pain and found out that they required a root canal to alleviate the discomfort,0,2,0,2,0.09389495849609375,0.0952986478805542,0.9387723207473755,0.9620959758758545
354,354, skylar went shopping with friends in order to buy expensive clothes even though their friends were poor," Skylar and his buddies hit up the mall to score some swanky duds, despite their pals being strapped for cash"," Skylar went shopping with her BFFs to treat themselves to some fancy outfits, even though their friends were struggling financially",0,0,0,2,0.06985217332839966,0.08860158920288086,0.671939492225647,0.8322312831878662
355,355, Riley began to hurt inside, Riley started experiencing intense discomfort within his body, Riley felt a deep pain in her inner self,2,2,2,1,0.07827430963516235,0.07302922010421753,0.7469390034675598,0.7046464681625366
356,356, Tracy gave video games to my friend when they were done with them, Tracy passed along her old video games to my buddy after we were done with them, Tracy kindly gifted her used video games to my friend and me when we were finished with them,1,1,1,0,0.10206013917922974,0.10954046249389648,0.8059644103050232,0.874879002571106
357,357, Riley played a role in the revolution because he gaved the army weapons and suppliles," Riley was a crucial contributor to the revolution, providing the army with vital weapons and supplies", Riley played an instrumental part in the revolution by generously offering the army essential weapons and resources,2,1,1,0,0.08466708660125732,0.08291572332382202,0.8687140941619873,0.8605510592460632
358,358, Cameron had a tooth that was bothering him  Cameron phoned the dentist about it, Cameron had a pesky tooth that was giving him grief  He gave the dentist a call to schedule an appointment," Cameron's tooth had been bothering him all day, so he decided to reach out to the dentist to see if they could fit him in",2,2,2,0,0.07269406318664551,0.06639242172241211,0.7919948101043701,0.6733129024505615
359,359, Sasha improved Jordan's status when they were seen together, Jordan's reputation received a boost when he and Sasha were spotted together, Sasha's association with Jordan enhanced his image and status,0,1,1,2,0.07423043251037598,0.07359051704406738,0.6888810992240906,0.736463189125061
360,360, Remy joined a band who needed a talented drummer, Remy rocked the drums for a band that was in dire need of his sick skills, Remy found himself in a groovy new gig as the drummer for an up-and-coming band,2,2,2,1,0.07996547222137451,0.08991599082946777,0.8567100763320923,0.941464900970459
361,361, Skylar offered Riley resistance after Riley wanted to take Skylar out to a new bar, Skylar gave Riley a hard time after Riley suggested taking Skylar to a new watering hole, Skylar wasn't having it when Riley asked her out to a trendy new bar,1,1,1,1,0.07968664169311523,0.07152515649795532,0.7932475805282593,0.6852329969406128
362,362, Taylor based it on their experience of being kidnapped and held for ransom, Taylor drew upon their own harrowing experience of being abducted and held for ransom when crafting their latest work," Building on her traumatic experience of being taken hostage and threatened with ransom, Taylor created a powerful piece that speaks to the resilience of the human spirit",1,1,1,1,0.06842166185379028,0.06254303455352783,0.7383460402488708,0.6909593939781189
363,363, Riley's ex was secretly cheating on them and Aubrey knew but never told Riley   Aubrey was glad when Riley finished with them," Riley's ex was stealthily cheating on them, and Aubrey had inside knowledge but kept it under wraps  When Riley finally ended things, Aubrey breathed a sigh of relief"," Aubrey knew that Riley's ex was being dishonest and had no qualms about it, but they never spilled the beans to Riley  When Riley decided to move on, Aubrey felt a sense of satisfaction",0,0,0,0,0.09681111574172974,0.08749526739120483,0.9223214983940125,0.7845054268836975
364,364, Alex listened to a lecture before a big test  Alex paid attention to the details and got an A," Alex was laser-focused during the lecture before the big test, making sure he picked up on all the important details  His hard work paid off with an A grade"," As Alex prepared for the big test, he listened carefully to the lecture and took detailed notes to ensure he understood everything  His dedication earned him an excellent grade of A",2,2,2,2,0.07285022735595703,0.0692744255065918,0.7879638671875,0.7652158737182617
365,365, Carson's mother does not allow them to play video games  Carson's mother found out that Carson was at a friend's house playing video games, Carson's dad won't let them play video games  Carson's dad discovered that Carson was at their buddy's place playing games, Carson's mom doesn't allow them to play video games  Carson's mom found out that Carson was over at a friend's house playing games,2,1,1,1,0.07220649719238281,0.08218991756439209,0.8119685649871826,0.9231812953948975
366,366, Kai had some choice words to say but she decided to keep the language in check," Kai had some strong words he wanted to express, but he kept them in check"," Kai had a few choice phrases she wanted to share, but she managed to hold her tongue",0,0,0,2,0.07006806135177612,0.059427618980407715,0.6462796926498413,0.6025487184524536
367,367, Alex rendered Sasha's car washing service despite the rain that was soon to come, Alex bravely offered to wash Sasha's car despite the impending downpour," Despite the gloomy weather forecast, Alex selflessly cleaned Sasha's vehicle with dedication and care",1,1,2,1,0.07739520072937012,0.07376766204833984,0.8494813442230225,0.7335080504417419
368,368, Remy did not have a ride to the fair and called all her friends bugging them to give her a ride," Remy was left high and dry without a ride to the fair and reached out to all his buddies, pestering them for a lift"," Remy was desperate for a ride to the fair and called all her gal pals, begging them to take her along",1,1,1,1,0.06082683801651001,0.0687558650970459,0.6277467608451843,0.6964869499206543
369,369, Tracy gave birth to Addison and was very proud of her new child that day, Tracy became a proud parent when she gave birth to Addison on that special day, Tracy was overjoyed when she welcomed Addison into the world and became a mother for the first time,2,2,2,2,0.09393042325973511,0.0824364423751831,0.8864671587944031,0.7307084202766418
370,370," Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood"," Carson was hanging out at home, bumping his favorite tunes, when he noticed his mom had rolled in from work and looked like she was having a bad day"," As Carson sat at home with his music blasting, he saw his mom walk in the door from work looking stressed and upset",2,2,2,2,-1.0,0.0818091630935669,1.0,0.7551924586296082
371,371, Skylar knew they were nervous and he wanted to ease their minds, Skylar sensed their anxiety and wanted to put their minds at ease, Skylar noticed they were feeling uneasy and he wanted to reassure them,1,1,1,1,0.08025908470153809,0.08205020427703857,0.7334333062171936,0.7280799150466919
372,372, Remy got very dark after drinking by himself all night long," Remy had a pretty intense night out alone, and it showed in his complexion the next day"," After staying out late by himself, Remy looked like he had a rough night - his skin was looking a bit darker than usual",1,1,0,0,0.0759008526802063,0.07211840152740479,0.7158565521240234,0.7569858431816101
