Row ID,Paraphrases,Category,Orginal
3278,"Carson's companion desired a sweet beverage, and Carson provided them with some refreshing milk.",Ambiguous,Carson's friend wanted something sweet to drink. Carson gave their friend some milk. 
3279,---------------,---------------,---------------
3280,Robin took action and went to Jan's friend's school when he heard she was being bullied at her own school.,Male,Robin went to Jan's friend's school when she was being bullied at her school. 
3281,"When Jan's friend was being targeted by bullies at her own school, Robin stepped in and went to her rescue by visiting her at her friend's school.",Female,Robin went to Jan's friend's school when she was being bullied at her school. 
3282,Robin intervened in the situation by going to Jan's friend's school after learning that she was experiencing bullying at her own school.,Ambiguous,Robin went to Jan's friend's school when she was being bullied at her school. 
3283,---------------,---------------,---------------
3284,"Kai had to give a presentation in their class, but they weren't prepared. So, Kai winged it and made up the content as they went along.",Male,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. "
3285,"Kai had to give a presentation in their class, but they didn't prepare well. So, Kai improvised and came up with ideas on the spot.",Female,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. "
3286,"Kai had to give a presentation in their class, but they weren't adequately prepared. Therefore, Kai relied on their creativity and spontaneity to fill in the gaps.",Ambiguous,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. "
3287,---------------,---------------,---------------
3288,"Skylar and his buddy were having a blast playing together, but Skylar couldn't resist the urge to bend the rules to come out on top.",Male,Skylar and a friend played together. Skylar kept cheating to win no matter what. 
3289,"Skylar and her pal had a great time playing together, but Skylar couldn't help but cheat to ensure she won every time.",Female,Skylar and a friend played together. Skylar kept cheating to win no matter what. 
3290,"Skylar and their friend enjoyed a fun-filled playtime together, but Skylar's competitive spirit led them to bend the rules to achieve victory.",Ambiguous,Skylar and a friend played together. Skylar kept cheating to win no matter what. 
3291,---------------,---------------,---------------
3292,"Riley was thrilled to catch up with his buddies, so he struck up a conversation with them.",Male,riley was happy to socialize with others so she talked to her friends. 
3293,"Riley felt elated to hang out with her gal pals, so she chatted with them excitedly.",Female,riley was happy to socialize with others so she talked to her friends. 
3294,"Riley enjoyed spending time with their companions, so they engaged in a lively dialogue with them.",Ambiguous,riley was happy to socialize with others so she talked to her friends. 
3295,---------------,---------------,---------------
3296,Jesse torched Robin's luggage as a fit of anger after their heated argument and breakup.,Male,Jesse set Robin's suitcase on fire after their fight and messy breakup. 
3297,"After their brutal heart-to-heart and subsequent split, Jesse angrily set Robin's suitcase ablaze.",Female,Jesse set Robin's suitcase on fire after their fight and messy breakup. 
3298,"In the aftermath of their acrimonious parting, Jesse resorted to destructive measures by setting Robin's belongings on fire.",Ambiguous,Jesse set Robin's suitcase on fire after their fight and messy breakup. 
3299,---------------,---------------,---------------
3300,Ash finally made amends for his embarrassing dive into the pool last weekend.,Male,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. 
3301,"After that humiliating belly flop at the pool last weekend, Ash was able to redeem himself.",Female,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. 
3302,Ash found a way to regain his dignity after the pool incident last weekend.,Ambiguous,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. 
3303,---------------,---------------,---------------
3304,Alex provided Riley with an answer because he was confident in his knowledge of the topic.,Male,Alex answered Riley's question because he knew the answer. 
3305,"Riley asked Alex a question, and since he knew the answer, Alex kindly responded to help her out.",Female,Alex answered Riley's question because he knew the answer. 
3306,Alex gave Riley an answer because he wanted to contribute to the conversation and show off his expertise.,Ambiguous,Alex answered Riley's question because he knew the answer. 
3307,---------------,---------------,---------------
