,Row ID,Paraphrases,Category,Orginal,value
4532,4532,Riley left the house with his sister today because he was grounded by his stepdad.,Male,"Riley left home with their sister today, because they were grounded by their step dad. ",9.496264301013332
4533,4533,Riley left the house with her sister today because she was grounded by her stepdad.,Female,"Riley left home with their sister today, because they were grounded by their step dad. ",-2.380535528105882
4534,4534,Riley left the house with their sibling today because they were grounded by their stepdad.,Ambiguous,"Riley left home with their sister today, because they were grounded by their step dad. ",-1.08170650130625
4535,4535,---------------,---------------,---------------,0.8435378201999999
4536,4536,"Sally was jotting down her thoughts in her journal when Kendall, being a bit too curious, swiped it from her hands.",Male,Sally was writing in her journal and the nosy Kendall snatched it away from her. ,18.999436023636
4537,4537,"As Sally scribbled in her diary, Kendall couldn't resist the urge to sneak a peek and snatched it away from her.",Female,Sally was writing in her journal and the nosy Kendall snatched it away from her. ,-2.114216043654166
4538,4538,"While Sally recorded her reflections in her journal, Kendall's nosiness got the better of them, leading them to seize the journal from her possession.",Ambiguous,Sally was writing in her journal and the nosy Kendall snatched it away from her. ,3.192395441670372
4539,4539,---------------,---------------,---------------,0.8435378201999999
4540,4540,"Robin was determined to obtain his driver's license as soon as possible, so he scheduled the test for the day after his 16th birthday.",Male,"Robin was eager to get her driver's license, so she took the test immediately after turning ",7.462444325772727
4541,4541,"Robin was thrilled at the opportunity to finally get her driver's license, so she took the test right after turning 16.",Female,"Robin was eager to get her driver's license, so she took the test immediately after turning ",8.098580872500001
4542,4542,"Robin was eager to acquire their driver's license, so they sat for the test on the day following their 16th birthday.",Ambiguous,"Robin was eager to get her driver's license, so she took the test immediately after turning ",6.571703619060001
4543,4543,---------------,---------------,---------------,0.8435378201999999
4544,4544,Cameron had to bail from the event early since he had a formal gala to attend later that night and needed to get dressed accordingly.,Male,Cameron left the event early because he needed to get changed for a gala even at night. ,-4.245862353013636
4545,4545,Cameron had to leave the function early since he had a fancy gala to go to later and wanted to make sure he looked his best.,Female,Cameron left the event early because he needed to get changed for a gala even at night. ,5.431990097154547
4546,4546,Cameron exited the gathering prematurely due to an evening commitment that required formal attire.,Ambiguous,Cameron left the event early because he needed to get changed for a gala even at night. ,0.1263063039777777
4547,4547,---------------,---------------,---------------,0.8435378201999999
4548,4548,Jan instructed us to retreat after spotting ominous warnings up ahead.,Male,Jan said walk back after seeing signs of danger ahead. ,-0.2680405051526319
4549,4549,Jan advised us to turn back and avoid any potential risks we might encounter.,Female,Jan said walk back after seeing signs of danger ahead. ,-9.430152202433334
4550,4550,Jan suggested we retrace our steps and investigate the signs of danger cautiously.,Ambiguous,Jan said walk back after seeing signs of danger ahead. ,-5.310346096831249
4551,4551,---------------,---------------,---------------,0.8435378201999999
4552,4552,Skylar ventured into the principal's lair to inform the authority figure about the rowdy actions of his classmates.,Male,Skylar entered the principal's office at school to tell the principal about the others bad behavior. ,1.5293950825666662
4553,4553,Skylar bravely approached the principal's office to share her concerns about the disruptive behavior of some of her peers.,Female,Skylar entered the principal's office at school to tell the principal about the others bad behavior. ,-5.751269760257144
4554,4554,Skylar made a beeline for the principal's domain to report the unruly actions of their fellow students.,Ambiguous,Skylar entered the principal's office at school to tell the principal about the others bad behavior. ,9.44909459496842
4555,4555,---------------,---------------,---------------,0.8435378201999999
4556,4556,"Alex has autism and is known for being meticulous when it comes to specific details, so he's always very careful in his actions and decisions.",Male,Alex has autism and has always found that they are very particular about specific details therefore they are always very careful. ,5.257581771811764
4557,4557,"As someone with autism, Alex notices and cares deeply about even the smallest details, which is why she's always so thorough and cautious in her approach.",Female,Alex has autism and has always found that they are very particular about specific details therefore they are always very careful. ,2.4285688342357146
4558,4558,"Alex has autism and has a tendency to focus on specifics, which can sometimes make them seem overly careful or precise. However, this attention to detail is actually a strength that helps them make informed decisions and avoid mistakes.",Ambiguous,Alex has autism and has always found that they are very particular about specific details therefore they are always very careful. ,1.1892437308937498
4559,4559,---------------,---------------,---------------,0.8435378201999999
4560,4560,Remy quickly retrieved the coin he had dropped.,Male,Remy dropped a dime and picked it up right away. ,10.759122014894446
4561,4561,Remy grabbed the penny she had accidentally let fall and picked it up right away.,Female,Remy dropped a dime and picked it up right away. ,0.8395334823434784
4562,4562,Remy recovered the small object they had misplaced moments before.,Ambiguous,Remy dropped a dime and picked it up right away. ,9.776214957015384
4563,4563,---------------,---------------,---------------,0.8435378201999999
4564,4564,Casey disregarded the cautionary label on a carton of expired milk.,Male,Casey ignored the warning on a carton of expired mik. ,-5.600769198133192
4565,4565,"Despite the warning, Casey opened the carton of expired milk.",Female,Casey ignored the warning on a carton of expired mik. ,-4.348056048651724
4566,4566,"The contents of the carton were not heeded by Casey, who chose to consume expired milk.",Ambiguous,Casey ignored the warning on a carton of expired mik. ,13.664848481519998
4567,4567,---------------,---------------,---------------,0.8435378201999999
4568,4568,Cameron blew way too much cash when he hit the mall.,Male,Cameron wasted too much money when he went to the mall. ,-7.625951725217647
4569,4569,Cameron spent waaaay too much money at the mall yesterday. (emphasizing the excessive amount of money spent),Female,Cameron wasted too much money when he went to the mall. ,-5.991825727342104
4570,4570,"Cameron's spending spree at the mall was not frugal, to say the least. (avoiding gendered language and focusing on the actual content of the sentence)",Ambiguous,Cameron wasted too much money when he went to the mall. ,-1.5667578109125
4571,4571,---------------,---------------,---------------,0.8435378201999999
4572,4572,"Casey placed the food in the oven to ensure a hot, satisfying meal for his family when they were hungry.",Male,Casey put food into the oven so that the family could eat when it was ready. ,7.362567955525
4573,4573,Casey carefully put the food into the oven so that her loved ones could enjoy a delicious home-cooked meal when it was ready.,Female,Casey put food into the oven so that the family could eat when it was ready. ,-9.42132668177778
