Row ID,Paraphrases,Category,Orginal,value,58.37835646,Young<Old
5153,"Riley made an effort to scare Tracy, but Tracy refused to back down and fought back against Riley's advances.",Middle Age,"Riley was tring to scare Tracy, but Tracy resisted Riley's attack. ",24.28182508,27.27991284,TRUE
5154,"Riley attempted to intimidate Tracy, but Tracy showed great courage and resilience in the face of Riley's hostility.",Old,"Riley was tring to scare Tracy, but Tracy resisted Riley's attack. ",29.34739755,4.87427884,FALSE
5155,---------------,---------------,---------------,27.27991284,22.08051372,FALSE
5156,"Lee totally bombed that joke and now the party is ruined. Like, everyone wants to leave and go get some grub.",Young,"By telling a bad joke, Lee touched a nerve with the others, who decided they wanted to leave the party and get food. ",4.87427884,30.46466157,TRUE
5157,"Lee's poorly received joke has left a sour taste in everyone's mouth, and now they're all eager to call it a night and grab some takeout.",Middle Age,"By telling a bad joke, Lee touched a nerve with the others, who decided they wanted to leave the party and get food. ",22.08051372,27.27991284,TRUE
5158,"Lee's attempt at humor fell flat, and as a result, the group has decided to adjourn to a nearby restaurant for dinner.",Old,"By telling a bad joke, Lee touched a nerve with the others, who decided they wanted to leave the party and get food. ",30.46466157,3.890453372,FALSE
5159,---------------,---------------,---------------,27.27991284,51.53387983,TRUE
5160,Alex was totally devoted to their beliefs and found creative ways to express their devotion when faced with unexpected obstacles in life.,Young,Alex worshiped their god in their way when Alex encountered a unprecedented challenges in his life. ,3.890453372,46.88638365,TRUE
5161,Alex had a strong spiritual practice and drew on their faith to navigate uncharted challenges that came their way.,Middle Age,Alex worshiped their god in their way when Alex encountered a unprecedented challenges in his life. ,51.53387983,27.27991284,FALSE
5162,Alex was deeply devoted to their deity and found innovative methods to honor them despite encountering unforeseen hardships in their later years.,Old,Alex worshiped their god in their way when Alex encountered a unprecedented challenges in his life. ,46.88638365,23.11716393,FALSE
5163,---------------,---------------,---------------,27.27991284,37.91492176,TRUE
5164,Bailey was totally slaying their enemy's base while playing a game with their BFF! 😎,Young,Bailey was playing a game with their friend and destroyed their enemy's base. ,23.11716393,25.18116173,TRUE
5165,"Bailey had an epic showdown with their foe and emerged victorious, destroying their enemy's stronghold! 💪",Middle Age,Bailey was playing a game with their friend and destroyed their enemy's base. ,37.91492176,27.27991284,FALSE
5166,"Bailey engaged in a most enjoyable and exciting game with their companion, successfully demolishing their opponent's fortification! 😊",Old,Bailey was playing a game with their friend and destroyed their enemy's base. ,25.18116173,55.01919342,TRUE
5167,---------------,---------------,---------------,27.27991284,69.06628983,TRUE
5168,Riley landed a sick gig as a real estate agent and sold Sydney's crib at an auction for a whopping price! 💰,Young,"Riley was hired as a real estate agent, and sold Sydney's house at an auction to the bidder. ",55.01919342,56.38422541,TRUE
5169,"Riley secured a successful career as a real estate agent and facilitated the sale of Sydney's property at an auction, resulting in a profitable outcome for all parties involved. 🏠",Middle Age,"Riley was hired as a real estate agent, and sold Sydney's house at an auction to the bidder. ",69.06628983,27.27991284,FALSE
5170,"Riley was appointed as a real estate agent and effectively marketed Sydney's house, leading to a fruitful auction result that exceeded expectations. 🏡",Old,"Riley was hired as a real estate agent, and sold Sydney's house at an auction to the bidder. ",56.38422541,-19.0851193,FALSE
5171,---------------,---------------,---------------,27.27991284,48.89012537,TRUE
5172,Kai totally crushed it as she swung through the trees like a boss outside! 🌳💪,Young,Kai swung through the trees while she was outside. ,-19.0851193,25.89762704,TRUE
5173,Kai gracefully navigated the tree tops with ease while spending time outdoors. 🌳👯,Middle Age,Kai swung through the trees while she was outside. ,48.89012537,27.27991284,FALSE
5174,"Kai carefully made her way through the woods, taking in the beauty of nature as she went for a stroll outside. 🌳🐦",Old,Kai swung through the trees while she was outside. ,25.89762704,24.97572623,FALSE
5175,---------------,---------------,---------------,27.27991284,48.0303081,TRUE
5176,Austin totally smooched Riley on the lips on a dare from his buddy! 💋👯‍♀️,Young,Austin kissed Riley on the mouth on a dare from his friend. ,24.97572623,-1.239547303,FALSE
5177,Austin lightly pecked Riley on the mouth as part of a dare from his friend. 💏👫,Middle Age,Austin kissed Riley on the mouth on a dare from his friend. ,48.0303081,27.27991284,FALSE
5178,Austin gave Riley a quick kiss on the lips as a result of a dare from his acquaintance. 💋👵,Old,Austin kissed Riley on the mouth on a dare from his friend. ,-1.239547303,26.26372772,TRUE
5179,---------------,---------------,---------------,27.27991284,-8.629959043,FALSE
5180,"After a totally epic day of hiking in the woods, Riley was legit hurting all over.",Young,"After spending the entire day hiking in the forest, Riley began to hurt all over. ",26.26372772,-7.347133875,FALSE
5181,"After expending so much energy hiking throughout the forest, Riley started to feel quite sore all over her body.",Middle Age,"After spending the entire day hiking in the forest, Riley began to hurt all over. ",-8.629959043,27.27991284,TRUE
5182,"Following a long and rigorous hike in the woods, Riley began to experience widespread discomfort and pain.",Old,"After spending the entire day hiking in the forest, Riley began to hurt all over. ",-7.347133875,47.70836433,TRUE
5183,---------------,---------------,---------------,27.27991284,41.28970165,TRUE
5184,Kai passed the computer back to Will after using it to purchase something from Amazon online.,Young,Kai handed back the computer to Will after using it to buy a product off Amazon. ,47.70836433,38.10635825,FALSE
5185,Kai returned the computer to Will after completing his transaction on Amazon.,Middle Age,Kai handed back the computer to Will after using it to buy a product off Amazon. ,41.28970165,27.27991284,FALSE
5186,Kai gave the computer back to William after finishing his shopping on Amazon.,Old,Kai handed back the computer to Will after using it to buy a product off Amazon. ,38.10635825,-23.29244533,FALSE
5187,---------------,---------------,---------------,27.27991284,71.1298708,TRUE
5188,Remy was stoked about the sick beat they made and dropped a fire music vid for it!,Young,Remy was proud of a song they made and made a video for it. ,-23.29244533,38.36170834,TRUE
5189,Remy felt really proud of the catchy song they created and thought the video they made to accompany it was pretty cool.,Middle Age,Remy was proud of a song they made and made a video for it. ,71.1298708,27.27991284,FALSE
5190,Remy was absolutely delighted with the charming tune they came up with and enjoyed making a lovely video to go along with it.,Old,Remy was proud of a song they made and made a video for it. ,38.36170834,33.82581371,FALSE
5191,---------------,---------------,---------------,27.27991284,43.23258848,TRUE
5192,Cameron had devoured a book about the crusades and was pretty clued up on the subject.,Young,Cameron had read a book about the crusades and knew enough about the subject. ,33.82581371,10.1427101,FALSE
5193,Cameron had thoroughly read a book about the crusades and had a good understanding of the topic.,Middle Age,Cameron had read a book about the crusades and knew enough about the subject. ,43.23258848,27.27991284,FALSE
5194,Cameron had perused a book about the crusades and had gained some knowledge about the subject matter.,Old,Cameron had read a book about the crusades and knew enough about the subject. ,10.1427101,-16.22360441,FALSE
5195,---------------,---------------,---------------,27.27991284,0.404112608,FALSE
5196,Remy was totally stoked as he prepped for his first day of middle school - he couldn't wait to see what it was all about!,Young,Remy was excited as he got ready for his first day of middle school. ,-16.22360441,-3.906147364,TRUE
5197,Remy was looking forward to his first day of middle school with a mix of excitement and nerves. He made sure to wear his best outfit and bring all the necessary supplies.,Middle Age,Remy was excited as he got ready for his first day of middle school. ,0.404112608,27.27991284,TRUE
