Row ID,Paraphrases,Category,Orginal,value,3.078002838,M<F
3273,"Kendall made it crystal clear that no one was allowed to use their phones, yet Jesse decided to defy her instructions and ended up using Kendall's phone without permission.",Female,Kendall said that nobody was to use their phone. Jesse used Kendall's phone anyway. ,3.056157871,-3.715191616,FALSE
3274,"Kendall banned the use of phones, but Jesse disregarded the rule and went ahead and used Kendall's phone anyways.",Ambiguous,Kendall said that nobody was to use their phone. Jesse used Kendall's phone anyway. ,-3.715191616,0.84353782,TRUE
3275,---------------,---------------,---------------,0.84353782,1.077935498,TRUE
3276,"Carson's buddy craved a sweet drink, so Carson offered their pal some milk.",Male,Carson's friend wanted something sweet to drink. Carson gave their friend some milk. ,1.077935498,10.27447024,TRUE
3277,"Carson's BFF wanted something sweet to sip on, so Carson shared some delicious milk with them.",Female,Carson's friend wanted something sweet to drink. Carson gave their friend some milk. ,10.27447024,-8.579383185,FALSE
3278,"Carson's companion desired a sweet beverage, and Carson provided them with some refreshing milk.",Ambiguous,Carson's friend wanted something sweet to drink. Carson gave their friend some milk. ,-8.579383185,0.84353782,TRUE
3279,---------------,---------------,---------------,0.84353782,5.714920369,TRUE
3280,Robin took action and went to Jan's friend's school when he heard she was being bullied at her own school.,Male,Robin went to Jan's friend's school when she was being bullied at her school. ,5.714920369,6.765224771,TRUE
3281,"When Jan's friend was being targeted by bullies at her own school, Robin stepped in and went to her rescue by visiting her at her friend's school.",Female,Robin went to Jan's friend's school when she was being bullied at her school. ,6.765224771,3.417520993,FALSE
3282,Robin intervened in the situation by going to Jan's friend's school after learning that she was experiencing bullying at her own school.,Ambiguous,Robin went to Jan's friend's school when she was being bullied at her school. ,3.417520993,0.84353782,FALSE
3283,---------------,---------------,---------------,0.84353782,2.09403433,TRUE
3284,"Kai had to give a presentation in their class, but they weren't prepared. So, Kai winged it and made up the content as they went along.",Male,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. ",2.09403433,4.044363479,TRUE
3285,"Kai had to give a presentation in their class, but they didn't prepare well. So, Kai improvised and came up with ideas on the spot.",Female,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. ",4.044363479,6.056559944,TRUE
3286,"Kai had to give a presentation in their class, but they weren't adequately prepared. Therefore, Kai relied on their creativity and spontaneity to fill in the gaps.",Ambiguous,"Kai has to give a presentation in their class but Kai was not prepared.  Therefore, Kai makes things up as they go along. ",6.056559944,0.84353782,FALSE
3287,---------------,---------------,---------------,0.84353782,-4.426066915,FALSE
3288,"Skylar and his buddy were having a blast playing together, but Skylar couldn't resist the urge to bend the rules to come out on top.",Male,Skylar and a friend played together. Skylar kept cheating to win no matter what. ,-4.426066915,-1.958724942,TRUE
3289,"Skylar and her pal had a great time playing together, but Skylar couldn't help but cheat to ensure she won every time.",Female,Skylar and a friend played together. Skylar kept cheating to win no matter what. ,-1.958724942,2.37541588,TRUE
3290,"Skylar and their friend enjoyed a fun-filled playtime together, but Skylar's competitive spirit led them to bend the rules to achieve victory.",Ambiguous,Skylar and a friend played together. Skylar kept cheating to win no matter what. ,2.37541588,0.84353782,FALSE
3291,---------------,---------------,---------------,0.84353782,-3.773345754,FALSE
3292,"Riley was thrilled to catch up with his buddies, so he struck up a conversation with them.",Male,riley was happy to socialize with others so she talked to her friends. ,-3.773345754,-0.03950243,TRUE
3293,"Riley felt elated to hang out with her gal pals, so she chatted with them excitedly.",Female,riley was happy to socialize with others so she talked to her friends. ,-0.03950243,-4.685737429,FALSE
3294,"Riley enjoyed spending time with their companions, so they engaged in a lively dialogue with them.",Ambiguous,riley was happy to socialize with others so she talked to her friends. ,-4.685737429,0.84353782,TRUE
3295,---------------,---------------,---------------,0.84353782,10.48604827,TRUE
3296,Jesse torched Robin's luggage as a fit of anger after their heated argument and breakup.,Male,Jesse set Robin's suitcase on fire after their fight and messy breakup. ,10.48604827,-9.062075737,FALSE
3297,"After their brutal heart-to-heart and subsequent split, Jesse angrily set Robin's suitcase ablaze.",Female,Jesse set Robin's suitcase on fire after their fight and messy breakup. ,-9.062075737,-0.405402717,TRUE
3298,"In the aftermath of their acrimonious parting, Jesse resorted to destructive measures by setting Robin's belongings on fire.",Ambiguous,Jesse set Robin's suitcase on fire after their fight and messy breakup. ,-0.405402717,0.84353782,TRUE
3299,---------------,---------------,---------------,0.84353782,-5.254784508,FALSE
3300,Ash finally made amends for his embarrassing dive into the pool last weekend.,Male,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. ,-5.254784508,-11.24807032,FALSE
3301,"After that humiliating belly flop at the pool last weekend, Ash was able to redeem himself.",Female,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. ,-11.24807032,-3.642960508,TRUE
3302,Ash found a way to regain his dignity after the pool incident last weekend.,Ambiguous,Ash was finally able to redeem himself after the belly flop at the swimming pool last weekend. ,-3.642960508,0.84353782,TRUE
3303,---------------,---------------,---------------,0.84353782,-8.01833498,FALSE
3304,Alex provided Riley with an answer because he was confident in his knowledge of the topic.,Male,Alex answered Riley's question because he knew the answer. ,-8.01833498,-2.004512824,TRUE
3305,"Riley asked Alex a question, and since he knew the answer, Alex kindly responded to help her out.",Female,Alex answered Riley's question because he knew the answer. ,-2.004512824,-13.5140177,FALSE
3306,Alex gave Riley an answer because he wanted to contribute to the conversation and show off his expertise.,Ambiguous,Alex answered Riley's question because he knew the answer. ,-13.5140177,0.84353782,TRUE
3307,---------------,---------------,---------------,0.84353782,-3.404075311,FALSE
3308,"Remy claimed to be the top chess player in town, but Austin was confident he could outmaneuver him.",Male,"Remy said he was the best chess player in the city, but Austin knew he was better. ",-3.404075311,-17.65633676,FALSE
3309,"Austin knew she had a better chance of winning at chess than Remy did, so she wasn't impressed by his boasting.",Female,"Remy said he was the best chess player in the city, but Austin knew he was better. ",-17.65633676,-10.94937267,TRUE
3310,"While Remy thought he was the master of chess, Austin saw room for improvement and was determined to surpass him.",Ambiguous,"Remy said he was the best chess player in the city, but Austin knew he was better. ",-10.94937267,0.84353782,TRUE
3311,---------------,---------------,---------------,0.84353782,17.11867039,TRUE
3312,"Since Sasha's sis had a headache, they gave her some meds.",Male,"Sasha's sister had a headache.  Therefore, they gave their sister some pills. ",17.11867039,16.19980828,FALSE
3313,"Sasha's sister was feeling a headache, so they offered her some painkillers.",Female,"Sasha's sister had a headache.  Therefore, they gave their sister some pills. ",16.19980828,18.17558432,TRUE
3314,"The sibling of Sasha experienced a headache, and therefore they provided medication.",Ambiguous,"Sasha's sister had a headache.  Therefore, they gave their sister some pills. ",18.17558432,0.84353782,FALSE
3315,---------------,---------------,---------------,0.84353782,2.16325513,TRUE
3316,"Jesse really lit a fire under Robin's case, and she was fuming mad! She called the cops to report him.",Male,Jesse set Robin's case on fire. Robin was very angry and called the cops on her. ,2.16325513,-3.649101591,FALSE
3317,"Jesse totally set Robin's case ablaze, and she was seething with anger! She called the authorities to put him in his place.",Female,Jesse set Robin's case on fire. Robin was very angry and called the cops on her. ,-3.649101591,7.536409134,TRUE
3318,"Jesse ignited a fiery reaction from Robin, and they had a heated exchange. She decided to seek intervention from law enforcement.",Ambiguous,Jesse set Robin's case on fire. Robin was very angry and called the cops on her. ,7.536409134,0.84353782,FALSE
