Row ID,Orginal
5269,"Aubrey was used to their hometown,but now they lived in Carson's environment. "
5270,"Aubrey was used to their hometown,but now they lived in Carson's environment. "
5271,---------------
5272,Robin's plane just landed so Cameron picked them up from the airport. 
5273,Robin's plane just landed so Cameron picked them up from the airport. 
5274,Robin's plane just landed so Cameron picked them up from the airport. 
5275,---------------
5276,Alex heard that smoking reduces one's lifespan. They gave up smoking cigarettes. 
5277,Alex heard that smoking reduces one's lifespan. They gave up smoking cigarettes. 
5278,Alex heard that smoking reduces one's lifespan. They gave up smoking cigarettes. 
5279,---------------
5280,Skylar was always assigned to watch the students are recess but today he and the students had recess in the gym. 
5281,Skylar was always assigned to watch the students are recess but today he and the students had recess in the gym. 
5282,Skylar was always assigned to watch the students are recess but today he and the students had recess in the gym. 
5283,---------------
5284,Sydney set Skylar near the edge of the Canyon so she could take a picture. 
5285,Sydney set Skylar near the edge of the Canyon so she could take a picture. 
5286,Sydney set Skylar near the edge of the Canyon so she could take a picture. 
5287,---------------
5288,Ash accepted Alex's invitation to the wedding at the park. 
5289,Ash accepted Alex's invitation to the wedding at the park. 
5290,Ash accepted Alex's invitation to the wedding at the park. 
5291,---------------
5292,Austin thought that they could settle it by challenging Remy to a game. 
5293,Austin thought that they could settle it by challenging Remy to a game. 
5294,Austin thought that they could settle it by challenging Remy to a game. 
5295,---------------
5296,Jordon made light of my ailment of a broken ankle. 
5297,Jordon made light of my ailment of a broken ankle. 
5298,Jordon made light of my ailment of a broken ankle. 
5299,---------------
5300,"Bailey's parents were out of town, so Bailey stayed at a friend's house for the night. "
5301,"Bailey's parents were out of town, so Bailey stayed at a friend's house for the night. "
5302,"Bailey's parents were out of town, so Bailey stayed at a friend's house for the night. "
5303,---------------
5304,Sash improved Jordan's status with the teacher when they told them what really happened. 
5305,Sash improved Jordan's status with the teacher when they told them what really happened. 
5306,Sash improved Jordan's status with the teacher when they told them what really happened. 
5307,---------------
5308,Jordan tried to joke to his kids about their their car breaking down on a roadtrip. 
5309,Jordan tried to joke to his kids about their their car breaking down on a roadtrip. 
5310,Jordan tried to joke to his kids about their their car breaking down on a roadtrip. 
5311,---------------
5312,"Kendall passed away on the couch, so Cameron moved their body. "
5313,"Kendall passed away on the couch, so Cameron moved their body. "
5314,"Kendall passed away on the couch, so Cameron moved their body. "
5315,---------------
5316,remy was a kind person so he set up ash's tent. 
5317,remy was a kind person so he set up ash's tent. 
5318,remy was a kind person so he set up ash's tent. 
5319,---------------
5320,Taylor had to throw it away because it was spoiled. 
5321,Taylor had to throw it away because it was spoiled. 
5322,Taylor had to throw it away because it was spoiled. 
5323,---------------
5324,Aubrey went on a two week camping trip. Aubrey arrived at the campsite. 
5325,Aubrey went on a two week camping trip. Aubrey arrived at the campsite. 
5326,Aubrey went on a two week camping trip. Aubrey arrived at the campsite. 
5327,---------------
5328,Bailey saved the money so that she could retire earlier than average. 
5329,Bailey saved the money so that she could retire earlier than average. 
5330,Bailey saved the money so that she could retire earlier than average. 
5331,---------------
5332,Taylor answered the door after he heard the bell ring while he was in the shower. 
5333,Taylor answered the door after he heard the bell ring while he was in the shower. 
5334,Taylor answered the door after he heard the bell ring while he was in the shower. 
5335,---------------
5336,It was a race to see who could finish their homework first. 
5337,It was a race to see who could finish their homework first. 
5338,It was a race to see who could finish their homework first. 
5339,---------------
5340,Lee decided to pick up Taylor's friend and give them a ride. 
5341,Lee decided to pick up Taylor's friend and give them a ride. 
5342,Lee decided to pick up Taylor's friend and give them a ride. 
5343,---------------
5344,Robin had a very sweet tooth and loved to eat sweet things. 
5345,Robin had a very sweet tooth and loved to eat sweet things. 
5346,Robin had a very sweet tooth and loved to eat sweet things. 
5347,---------------
5348,Lee challenged a bully to a fight when he had had enough. 
5349,Lee challenged a bully to a fight when he had had enough. 
5350,Lee challenged a bully to a fight when he had had enough. 
5351,---------------
5352,"Carson tried to fight Robin, but Robin refused to fight. "
5353,"Carson tried to fight Robin, but Robin refused to fight. "
5354,"Carson tried to fight Robin, but Robin refused to fight. "
5355,---------------
5356,Aubrey was taking a test and thought hard about the answers. 
5357,Aubrey was taking a test and thought hard about the answers. 
5358,Aubrey was taking a test and thought hard about the answers. 
