,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
1209,1209, Alex bought his entire team gold watches and when he gave them the present he put each watch on their wrist himself. How would you describe Alex? ," Alex showed his appreciation for his team by gifted them all with gold watches, and he personally placed each one on their wrist.  How would you describe Alex? ",2,2,2,0.09213244915008545,0.8286042213439941
1210,1210, Jordan left his book on a bench at the park. How would you describe Jordan? , Jordan misplaced his book on a bench at the park.  How would you describe Jordan? ,1,1,1,0.16225969791412354,0.86241614818573
1211,1211, Ash cannot function and be productive without having breakfast. What will Ash want to do next? ," Without a nutritious breakfast, Ash won't be able to perform at his best.  What will Ash want to do next? ",2,2,0,0.09580355882644653,0.730435848236084
1212,1212, Cameron showed it off their friends when he got a new sports car. How would Others feel as a result? ," Cameron proudly displayed his latest acquisition, a sleek and shiny sports car, to his friends and acquaintances.  How would Others feel as a result? ",0,0,0,0.08427852392196655,0.6327821016311646
1213,1213, Casey was being silly and kept them up all night. What will Casey want to do next? , Casey's antics were quite childish and disrupted their sleep throughout the night.  What will Casey want to do next? ,0,0,1,0.09816747903823853,0.7747963070869446
1214,1214," Jesse was feeling very hungry but didn't like the school cafeteria food, so he left the premises with permission. What will Jesse want to do next? "," Jesse felt quite peckish after his school lunch, but the food at the cafeteria didn't appeal to him, so he received permission to leave the premises in search of something more appetizing.  What will Jesse want to do next? ",2,0,0,0.043339431285858154,0.5273338556289673
1215,1215, Tracy took Jesse's students to the playground. Jesse had an important appointment she needed to get to. What does Tracy need to do before this? ," Tracy escorted Jesse's students to the playground, as Jesse had a pressing appointment she needed to attend.  What does Tracy need to do before this? ",2,2,2,0.08056986331939697,0.7463005781173706
1216,1216, Tracy gave video games to my friend. They knew they were quality titles they would enjoy. What will Tracy want to do next? , Tracy presented my friend with some high-quality video games that they had been eager to try out.  What will Tracy want to do next? ,1,1,1,0.09529989957809448,0.6451733708381653
1217,1217, Jordan brought Bailey's kids a toy because they wanted Bailey kids to be happy and entertained. What will Jordan want to do next? , Jordan purchased a toy for Bailey's children as a kind gesture to bring them joy and entertainment.  What will Jordan want to do next? ,0,0,1,0.10893595218658447,0.8383537530899048
1218,1218, Kai liked to play games with their friends. They spent several hours online. How would Kai feel afterwards? , Kai enjoyed playing games with their pals and passed several hours online.  How would Kai feel afterwards? ,1,2,0,0.10935103893280029,0.7939902544021606
1219,1219," Jordan and Tracy were out on a date, they were having such a great time then Jordan leaned toward Tracy. What will Jordan want to do next? "," Jordan and Tracy were thoroughly enjoying themselves on their date, and the atmosphere was becoming increasingly intimate when Jordan leaned towards Tracy.  What will Jordan want to do next? ",0,0,2,0.08978986740112305,0.7531895637512207
1220,1220, Robin had thought about if for a week and decided to take Kai's advice. What is Robin going to do? ," After careful consideration, Robin took Kai's advice after thinking about it for a week.  What is Robin going to do? ",1,1,0,0.12180984020233154,0.8892571926116943
1221,1221, Casey forgot their lunch.  Aubrey dropped it at their school to keep Casey from starving. What will Aubrey want to do next? ," Casey forgot their lunch this morning, but thankfully Aubrey was there to help out by delivering it to school for them.  What will Aubrey want to do next? ",1,0,2,0.07036995887756348,0.6479753255844116
1222,1222, Kai grabbed Carson's tools and put them away for Carson when they had to leave in a hurry. What will Kai want to do next? ," Kai efficiently put away Carson's tools before they left in a rush, ensuring that everything was secure and organized.  What will Kai want to do next? ",2,2,1,0.09331637620925903,0.774209201335907
1223,1223, Lee gave birth to twins when she was at the hospital. What will Lee want to do next? , Lee delivered her twin babies at the hospital while receiving top-notch medical care.  What will Lee want to do next? ,0,0,0,0.09065794944763184,0.740455150604248
1224,1224," While they were at the park for an afternoon of games, Quinn threw the frisbee to his friend. What does Quinn need to do before this? ", Quinn gently threw the frisbee to his friend during their afternoon games at the park. 🏋️‍♀️  What does Quinn need to do before this? ,2,2,2,-1.0,1.0
1225,1225, Jesse was upset but unfortunately went a little too far when he yelled at his brother. How would you describe Jesse? , Jesse was understandably upset and unfortunately let his emotions get the better of him when he shouted at his brother.  How would you describe Jesse? ,2,2,1,0.10198962688446045,0.7524935603141785
1226,1226," Addison had been practicing for the driver's exam for months. He finally felt he was ready, so he signed up and took the test. How would you describe Addison? "," Addison had been diligently studying for the driver's exam for several months. Feeling confident, he decided to take the test and put his skills to the test.  How would you describe Addison? ",2,2,2,0.048087894916534424,0.5125174522399902
1227,1227, Tracy threw in the towel on the history test because she knew she would fail. What will Tracy want to do next? , Tracy decided to forfeit the history test since she was aware of her poor performance.  What will Tracy want to do next? ,0,0,1,0.10036629438400269,0.7734574675559998
1228,1228, Taylor caught a cold because they kissed Jan. How would you describe Taylor? ," Taylor contracted a cold after kissing Jan, probably due to their shared germs.  How would you describe Taylor? ",0,0,2,0.14099961519241333,0.8872053027153015
1229,1229, Addison ate their bread and then immediately asked for seconds and thirds. How would you describe Addison? ," Addison enjoyed their bread so much that they requested additional servings, specifically asking for seconds and thirds.  How would you describe Addison? ",1,0,1,0.08870542049407959,0.7318092584609985
1230,1230," After they picked a hiking trail to take together, Sydney met Skylar near the canyon edge. What does Sydney need to do before this? "," After selecting a scenic hiking trail, Sydney and Skylar convened at the canyon's edge for their adventure.  What does Sydney need to do before this? ",2,2,2,0.09069103002548218,0.8039730787277222
1231,1231, Casey was feeling pains in their arms and their chest. How would you describe Casey? , Casey was experiencing some concerning symptoms in their arms and chest that were quite painful and uncomfortable.  How would you describe Casey? ,0,0,0,0.1572607159614563,0.9463467001914978
1232,1232, Austin got extra help on the paper due tomorrow. How would Austin feel afterwards? , Austin received additional support on the paper due tomorrow to ensure he submits an excellent work. 📝  How would Austin feel afterwards? ,1,1,1,0.11018282175064087,0.7951614856719971
1233,1233, Jesse was recovering from her battle with the flu. They were feeling much better than before. How would you describe Jesse? , Jesse was making a steady progress in their recovery from the flu. They were feeling much more energetic now.  How would you describe Jesse? ,0,0,1,0.19395482540130615,0.9209252595901489
